Time,Milliseconds,OLE Automation Date,1020.1: CH1 Act I,1021.1: CH1 Act U,1022.1: CH1 Act P,1044.1: LR1 Temp,1046.1: Differential Voltage,1046.2: Differential Voltage
14:20:29,386,46146.59756233916,0.0028749466873705387,1.4114233255386353,0.00592417549341917,-55.4984130859375,-6.730397785759124e-07,-1.0447396334711812e-06
14:20:29,529,46146.59756399822,0.0029481889214366674,2.132155418395996,0.006285997107625008,-55.4984130859375,-6.730397785759124e-07,-1.0447396334711812e-06
14:20:29,673,46146.59756566115,0.0028980255592614412,2.556419849395752,0.007385165896266699,-55.4984130859375,-6.836361308160122e-07,-1.0447396334711812e-06
14:20:29,835,46146.59756753561,0.002869987627491355,2.9079346656799316,0.008584233932197094,-55.4984130859375,-6.836361308160122e-07,-1.0447396334711812e-06
14:20:29,977,46146.59756918979,0.0030019760597497225,2.9089643955230713,0.009728381410241127,-55.4984130859375,-6.836361308160122e-07,-1.0447396334711812e-06
14:20:30,121,46146.59757084694,0.003021431155502796,3.261683225631714,0.009854950942099094,-55.4984130859375,-6.836361308160122e-07,-1.047939804266207e-06
14:20:30,265,46146.59757251229,0.00297126779332757,3.5641188621520996,0.010589951649308205,-55.4984130859375,-6.836361308160122e-07,-1.047939804266207e-06
14:20:30,473,46146.597574925625,0.002946281572803855,3.748600959777832,0.011307550594210625,-55.4984130859375,-6.836361308160122e-07,-1.047939804266207e-06
14:20:30,617,46146.59757659383,0.0029714584816247225,3.7823195457458496,0.011768335476517677,-55.4984130859375,-6.740358458046103e-07,-1.047939804266207e-06
14:20:30,761,46146.597578257926,0.0029869081918150187,3.927924871444702,0.011732351034879684,-55.4984130859375,-6.740358458046103e-07,-1.047939804266207e-06
14:20:30,958,46146.59758053493,0.003008270403370261,4.000009059906006,0.012272672727704048,-55.4984130859375,-6.740358458046103e-07,-1.047939804266207e-06
14:20:31,97,46146.597582144794,0.0030580521561205387,3.9956254959106445,0.011923226527869701,-55.4984130859375,-6.740358458046103e-07,-1.0512246717553353e-06
14:20:31,240,46146.59758380234,0.0030046463944017887,3.948754072189331,0.011864610016345978,-55.4984130859375,-6.740358458046103e-07,-1.0512246717553353e-06
14:20:31,385,46146.59758548609,0.0030401230324059725,3.8144969940185547,0.011596539989113808,-55.4984130859375,-6.740358458046103e-07,-1.0512246717553353e-06
14:20:31,593,46146.59758788558,0.0030380249954760075,3.6206400394439697,0.010852501727640629,-55.4984130859375,-6.740358458046103e-07,-1.0512246717553353e-06
14:20:31,737,46146.59758955259,0.0030084610916674137,3.6169397830963135,0.010179093107581139,-55.4984130859375,-6.722344778609113e-07,-1.0512246717553353e-06
14:20:31,881,46146.59759122338,0.0030664445366710424,3.327347993850708,0.01020312774926424,-55.4984130859375,-6.722344778609113e-07,-1.0512246717553353e-06
14:20:32,42,46146.5975930833,0.0030550004448741674,2.9782419204711914,0.00880073569715023,-55.4984130859375,-6.722344778609113e-07,-1.0512246717553353e-06
14:20:32,217,46146.597595107094,0.0030313492752611637,2.9067375659942627,0.007626148406416178,-55.4984130859375,-6.722344778609113e-07,-1.0569256119197235e-06
14:20:32,361,46146.59759678008,0.0029481889214366674,2.507275342941284,0.007391921244561672,-55.4984130859375,-6.722344778609113e-07,-1.0569256119197235e-06
14:20:32,505,46146.59759844045,0.002931595081463456,2.082381248474121,0.006104698404669762,-55.4984130859375,-6.722344778609113e-07,-1.0569256119197235e-06
14:20:32,713,46146.597600850946,0.002996444934979081,1.74954092502594,0.0050865658558905125,-55.4984130859375,-6.735272108926438e-07,-1.0569256119197235e-06
14:20:32,857,46146.59760251903,0.002897644182667136,1.6858341693878174,0.004034903831779957,-55.4984130859375,-6.735272108926438e-07,-1.0569256119197235e-06
14:20:33,1,46146.59760418861,0.0029121399857103825,1.2767082452774048,0.0037179531063884497,-55.4984130859375,-6.735272108926438e-07,-1.0569256119197235e-06
14:20:33,162,46146.597606048024,0.0028669359162449837,0.8946248292922974,0.002345695625990629,-55.4984130859375,-6.735272108926438e-07,-1.0456085419718875e-06
14:20:33,322,46146.59760789451,0.002810669131577015,0.7375750541687012,0.0020730793476104736,-55.4984130859375,-6.735272108926438e-07,-1.0456085419718875e-06
14:20:33,465,46146.59760955695,0.0027961733285337687,0.43515944480895996,0.0012167812092229724,-55.4984130859375,-6.735272108926438e-07,-1.0456085419718875e-06
14:20:33,609,46146.59761122245,0.002798080677166581,0.3819580078125,0.0006414747913368046,-55.4984130859375,-6.735272108926438e-07,-1.0456085419718875e-06
14:20:33,833,46146.59761381123,0.002770805498585105,0.12099313735961914,0.0003349253674969077,-55.4984130859375,-6.770663958377554e-07,-1.0456085419718875e-06
14:20:33,977,46146.59761548406,0.0027553560212254524,0.0971834659576416,7.03674741089344e-05,-55.4984130859375,-6.770663958377554e-07,-1.0456085419718875e-06
14:20:34,121,46146.59761715094,0.00281867990270257,0.015281200408935547,4.3072814150946215e-05,-55.4984130859375,-6.770663958377554e-07,-1.0456085419718875e-06
14:20:34,292,46146.59761912171,0.00277462019585073,0.02463674545288086,6.970624963287264e-05,-55.4984130859375,-6.770663958377554e-07,-1.0525596962907002e-06
14:20:34,458,46146.59762104795,0.002786636585369706,0.02501821517944336,0.0002709618420340121,-55.4984130859375,-6.770663958377554e-07,-1.0525596962907002e-06
14:20:34,601,46146.59762270697,0.00277118687517941,0.14158844947814941,0.00039236806333065033,-55.4984130859375,-6.770663958377554e-07,-1.0525596962907002e-06
14:20:34,745,46146.59762437486,0.0027782442048192024,0.33865928649902344,0.000940878177061677,-55.4984130859375,-6.710477009619353e-07,-1.0525596962907002e-06
14:20:34,969,46146.59762696552,0.0028350830543786287,0.5065810680389404,0.0014361994108185172,-55.4984130859375,-6.710477009619353e-07,-1.0525596962907002e-06
14:20:35,113,46146.59762862682,0.00281105050817132,0.7764348983764648,0.002183190081268549,-55.4984130859375,-6.710477009619353e-07,-1.0525596962907002e-06
14:20:35,258,46146.597630303935,0.0027709961868822575,0.8253262042999268,0.003029661253094673,-55.4984130859375,-6.710477009619353e-07,-1.0446336773384246e-06
14:20:35,451,46146.597632543904,0.0028493881691247225,1.3819597959518433,0.0039377398788928986,-55.4984130859375,-6.710477009619353e-07,-1.0446336773384246e-06
14:20:35,594,46146.59763419012,0.00287971505895257,1.6249395608901978,0.004658597521483898,-55.4984130859375,-6.710477009619353e-07,-1.0446336773384246e-06
14:20:35,738,46146.59763585867,0.0028249742463231087,1.6881403923034668,0.0058473325334489346,-55.4984130859375,-6.786558515159413e-07,-1.0446336773384246e-06
14:20:35,881,46146.597637522085,0.002912902971729636,2.112663745880127,0.0061539844609797,-55.4984130859375,-6.786558515159413e-07,-1.0446336773384246e-06
14:20:36,105,46146.59764011332,0.0028985978569835424,2.4418439865112305,0.007480223197489977,-55.4984130859375,-6.786558515159413e-07,-1.0446336773384246e-06
14:20:36,249,46146.59764177272,0.0029045105911791325,2.740511178970337,0.00795984361320734,-55.4984130859375,-6.786558515159413e-07,-1.0490417707842425e-06
14:20:36,393,46146.59764344217,0.0029197693802416325,3.1217880249023438,0.009432862512767315,-55.4984130859375,-6.786558515159413e-07,-1.0490417707842425e-06
14:20:36,589,46146.59764571111,0.00294246687553823,3.4098129272460938,0.010227792896330357,-55.4984130859375,-6.786558515159413e-07,-1.0490417707842425e-06
14:20:36,730,46146.59764733871,0.0029033662285655737,3.500667095184326,0.010163718834519386,-55.4984130859375,-6.786558515159413e-07,-1.0490417707842425e-06
